location,Date,DDVEC,FHVEC,FG,FHX,FHXH,FHN,FHNH,FXX,FXXH,TG,TN,TNH,TX,TXH,T10N,T10NH,SQ,SP,Q,DR,RH,RHX,RHXH,PG,PX,PXH,PN,PNH,VVN,VVNH,VVX,VVXH,NG,UG,UX,UXH,UN,UNH,EV24
290,2008-01-26,243,67,70,90,12,50,20,160,12,81,62,3,109,13,55,6,31,36,371,23,22,11,19,10294,10317,1,10266,24,60,6,74,12,7,83,90,20,68,12,5
290,2008-01-27,264,59,60,90,7,30,23,140,7,82,72,5,96,14,69,6,0,0,114,43,38,15,3,10283,10331,24,10244,5,58,2,69,12,8,86,91,3,82,13,2
290,2008-01-28,226,25,25,30,1,20,3,50,1,76,66,24,88,13,62,24,0,0,138,0,0,0,1,10326,10338,8,10309,24,50,5,62,17,8,87,91,4,82,17,2
290,2008-01-29,210,32,33,40,8,20,1,70,8,58,45,24,67,1,43,24,0,0,99,0,0,0,1,10276,10304,1,10232,24,46,24,60,3,8,81,88,1,78,13,1
290,2008-01-30,235,29,34,50,2,20,18,90,14,35,9,23,51,12,-9,24,2,2,122,68,47,15,13,10225,10247,19,10203,6,10,8,70,15,6,91,98,10,86,1,1
290,2008-01-31,202,86,87,130,15,30,1,220,17,34,4,2,59,24,-7,6,0,0,181,49,27,11,24,10086,10238,1,9947,24,57,17,75,12,7,85,92,1,74,14,2
290,2008-02-01,223,74,74,90,9,60,18,160,9,55,28,24,69,13,23,24,20,22,296,2,1,1,24,9940,9958,24,9919,6,68,14,75,4,6,77,84,24,72,7,4
290,2008-02-02,239,44,51,70,1,30,8,140,2,27,13,19,48,15,0,24,41,45,382,25,12,5,4,10109,10179,22,9956,1,57,3,80,15,4,81,93,3,67,15,4
290,2008-02-03,167,42,45,60,1,40,7,100,2,32,7,8,49,14,0,12,46,50,421,0,0,0,1,10121,10174,1,10036,24,70,5,83,14,6,66,82,7,49,15,5
290,2008-02-04,182,42,47,70,10,30,2,140,10,50,29,2,80,9,15,6,0,0,156,15,7,4,12,10038,10116,24,9992,6,58,21,83,3,6,78,92,20,53,7,2
290,2008-02-05,190,65,66,80,8,50,1,150,8,67,31,1,105,24,21,6,0,0,90,71,85,40,21,10074,10118,2,10039,24,50,10,75,7,7,87,92,21,79,7,1
290,2008-02-06,259,44,52,70,12,30,20,140,15,71,20,24,107,1,7,24,7,7,212,39,34,16,10,10174,10324,24,10041,1,59,6,70,1,6,87,91,21,80,15,3
290,2008-02-07,214,31,33,50,19,20,3,80,14,44,-5,5,83,12,-24,6,46,49,536,0,-1,-1,18,10358,10368,11,10331,1,14,6,80,14,5,83,99,7,65,19,7
290,2008-02-08,178,24,27,40,1,20,14,80,1,73,40,8,121,14,-8,18,80,84,680,0,0,0,1,10362,10376,9,10348,21,69,4,83,12,3,57,81,3,32,14,9
290,2008-02-09,160,17,19,40,11,10,7,70,11,52,-25,7,138,14,-58,12,85,89,749,0,0,0,1,10353,10361,24,10346,1,70,8,83,1,0,56,85,23,25,11,10
290,2008-02-10,98,7,13,20,11,10,1,40,12,38,-31,6,139,14,-57,6,84,88,744,0,0,0,1,10364,10370,10,10356,3,62,7,83,16,0,77,96,7,45,15,9
290,2008-02-11,75,12,15,30,19,10,1,40,12,52,-22,7,152,14,-59,6,87,90,781,0,0,0,1,10365,10371,9,10357,16,11,4,82,14,0,80,99,8,46,14,10
290,2008-02-12,54,19,20,40,15,0,8,60,16,30,-28,6,105,13,-65,12,88,91,786,0,0,0,1,10365,10371,9,10359,3,3,18,63,14,3,91,99,2,64,14,9
290,2008-02-13,19,12,15,20,1,0,10,40,18,12,-12,8,36,14,-17,18,19,19,414,0,0,0,1,10373,10384,24,10365,4,1,2,42,14,8,98,99,1,96,16,5
290,2008-02-14,38,16,19,40,21,0,5,70,22,32,7,3,52,15,7,6,0,0,162,0,-1,-1,14,10377,10386,9,10365,16,8,6,64,14,8,93,99,6,80,22,2
290,2008-02-15,68,30,31,60,12,20,1,100,12,6,-27,24,41,14,-66,24,90,91,919,0,0,0,1,10413,10446,24,10381,1,39,3,83,14,0,69,90,3,47,16,10
290,2008-02-16,75,17,19,40,11,0,22,80,11,-29,-88,7,30,14,-121,6,90,90,960,0,0,0,1,10456,10475,10,10441,24,70,3,83,1,0,72,87,24,51,16,9
290,2008-02-17,222,16,20,40,10,10,1,70,10,-15,-84,3,72,15,-124,6,92,92,1009,0,0,0,1,10399,10435,1,10370,24,62,1,83,17,1,68,89,2,37,14,10
290,2008-02-18,245,19,21,40,14,10,1,60,14,26,-44,1,71,15,-65,6,52,51,653,0,0,0,1,10336,10365,1,10309,24,29,24,67,1,7,85,92,24,74,14,8
290,2008-02-19,44,8,15,20,9,10,1,40,13,23,-20,20,56,15,-48,24,17,17,413,0,0,0,1,10268,10305,1,10220,24,1,21,62,13,6,90,99,23,79,15,5
290,2008-02-20,213,12,21,40,13,0,8,80,16,27,-15,4,99,14,-34,24,58,57,714,0,0,0,1,10193,10215,1,10172,15,1,20,63,14,6,85,99,2,46,14,8
290,2008-02-21,222,53,54,70,16,30,1,130,22,65,9,1,94,16,2,6,0,0,283,18,7,5,18,10198,10208,8,10188,24,12,7,57,24,8,89,99,1,82,13,4
290,2008-02-22,237,75,78,90,14,60,6,170,14,99,89,2,112,21,85,6,0,0,132,15,4,2,15,10191,10231,24,10155,18,58,1,70,13,8,85,89,15,79,24,2
290,2008-02-23,234,45,48,70,1,30,6,130,1,87,41,7,114,12,28,12,56,54,725,0,0,0,1,10248,10267,10,10224,24,56,24,70,18,5,77,83,7,67,12,10
290,2008-02-24,227,39,41,60,4,20,18,110,5,88,58,19,105,15,23,18,0,0,335,9,10,10,24,10187,10221,1,10148,24,31,24,68,12,8,80,90,24,70,12,5
290,2008-02-25,220,29,38,60,24,20,18,140,3,72,21,6,102,13,4,6,86,81,944,29,48,26,2,10188,10228,10,10131,24,24,2,80,12,5,81,98,2,58,14,13
290,2008-02-26,219,65,67,90,8,50,16,160,10,96,62,24,123,9,53,24,5,5,149,54,36,15,15,10059,10120,1,10027,14,34,11,70,16,6,84,95,14,74,8,2
290,2008-02-27,254,50,53,70,9,20,20,130,10,63,35,21,102,15,5,24,58,54,634,0,0,0,1,10146,10201,24,10085,1,62,6,80,14,3,78,87,6,59,14,8
290,2008-02-28,214,23,26,50,13,10,18,80,13,59,18,7,103,15,7,12,51,47,720,0,0,0,1,10200,10214,10,10182,24,57,8,80,15,7,81,91,8,61,15,9
290,2008-02-29,227,43,45,100,21,0,1,180,21,68,12,8,97,13,-17,12,21,20,475,63,67,21,22,10095,10179,1,9918,24,,,,,7,84,99,7,63,12,6
290,2008-03-01,271,92,98,130,12,60,23,260,4,83,44,4,107,3,40,6,21,19,457,49,78,36,4,9976,10063,20,9842,3,,,,,8,76,97,4,62,13,6
290,2008-03-02,267,79,83,120,8,40,21,210,8,91,64,2,115,6,55,24,14,13,567,35,19,7,3,10043,10080,18,9987,5,,,,,8,71,97,3,53,13,8
290,2008-03-03,258,52,55,80,10,30,21,180,13,52,6,24,76,15,-12,24,51,46,682,22,16,5,13,10076,10109,24,10057,6,,,,,6,74,83,2,57,16,9
290,2008-03-04,319,30,35,70,15,0,4,130,19,17,-33,5,79,15,-71,6,67,61,900,10,8,5,17,10178,10256,24,10111,1,,,,,5,82,95,7,51,14,10
290,2008-03-05,269,26,33,60,24,10,7,90,22,22,-39,5,69,15,-75,6,92,83,1164,0,0,0,1,10286,10309,11,10253,24,70,1,83,17,3,71,87,8,45,15,13
290,2008-03-06,226,50,50,60,1,30,24,110,8,60,31,1,76,16,27,6,0,0,173,55,21,8,14,10202,10245,1,10181,24,16,12,75,1,8,90,99,14,72,2,2
290,2008-03-07,208,37,38,50,10,20,22,100,16,71,39,23,93,12,12,24,0,0,287,0,-1,-1,21,10133,10173,1,10111,16,25,24,72,18,8,87,97,3,76,16,4
290,2008-03-08,201,50,51,70,12,20,1,130,23,67,19,1,108,14,-12,6,77,68,1054,0,-1,-1,21,10085,10122,1,10036,24,2,1,81,19,6,77,99,1,58,13,14
290,2008-03-09,193,57,58,70,8,40,22,130,12,80,49,22,98,11,38,24,6,5,432,42,15,5,14,9996,10033,1,9977,19,61,20,79,1,8,79,90,22,68,1,6
290,2008-03-10,177,66,67,90,12,40,4,190,15,73,41,4,97,12,32,6,35,31,615,23,15,6,17,9870,9976,1,9789,24,,,,,6,73,89,2,52,12,8
290,2008-03-11,216,68,72,110,24,60,2,210,24,77,54,6,109,23,51,6,12,10,390,87,91,18,3,9854,9899,13,9788,1,,,,,8,83,93,19,62,15,5
290,2008-03-12,249,91,94,130,13,60,3,210,4,70,29,4,99,1,25,6,14,12,334,52,108,34,15,9934,10040,24,9857,3,,,,,7,75,89,4,63,19,4
290,2008-03-13,256,66,70,110,2,30,20,220,2,72,47,3,109,14,39,6,53,46,980,10,16,12,3,10090,10118,19,10037,2,,,,,7,72,87,24,55,14,13
290,2008-03-14,272,30,40,80,14,10,21,150,11,67,13,23,113,14,-11,24,71,61,1013,21,6,1,1,10100,10148,22,10052,5,,,,,6,79,97,6,53,15,14
290,2008-03-15,127,17,21,40,24,10,1,60,24,71,-14,5,133,15,-48,6,36,31,860,0,0,0,1,10088,10149,1,10011,24,,,,,6,82,98,6,63,12,12
290,2008-03-16,49,14,40,60,17,20,6,100,18,72,48,24,103,14,46,24,0,0,364,161,176,35,6,10005,10073,24,9977,7,,,,,8,93,99,8,83,1,5
290,2008-03-17,316,41,43,70,11,30,6,140,11,37,1,24,75,13,-12,24,36,30,802,2,1,1,19,10116,10129,11,10081,1,,,,,6,79,90,1,57,13,10
290,2008-03-18,294,46,48,80,14,30,1,140,10,36,-12,2,89,14,-29,6,90,75,1224,8,5,4,20,10131,10140,19,10119,4,,,,,5,79,91,22,52,13,15
290,2008-03-19,316,35,40,60,10,20,6,150,11,34,5,6,78,13,-6,12,67,56,1067,14,12,8,20,10146,10169,20,10125,4,,,,,6,79,94,6,48,16,13
290,2008-03-20,233,53,55,90,20,30,1,160,20,39,4,5,80,13,-3,6,10,8,626,84,146,37,23,10057,10162,1,9856,24,,,,,8,87,97,23,68,13,8
290,2008-03-21,263,33,38,60,10,10,18,130,15,27,-7,24,59,16,-43,24,27,22,774,59,60,15,4,9794,9851,1,9770,12,,,,,6,92,98,22,77,15,9
290,2008-03-22,8,29,35,80,14,10,1,120,13,2,-35,3,44,13,-63,6,1,1,345,16,12,10,9,9914,10005,24,9822,1,,,,,7,89,99,9,69,22,4
290,2008-03-23,224,13,20,40,14,0,6,80,15,-1,-70,6,50,15,-107,6,112,91,1745,0,0,0,1,9990,10013,8,9955,24,,,,,3,67,90,6,36,15,18
290,2008-03-24,258,35,40,60,15,10,1,120,13,9,-15,22,57,13,-24,24,46,37,1017,17,16,10,9,9937,9950,1,9928,14,,,,,6,86,99,9,66,17,11
290,2008-03-25,266,53,56,80,15,40,1,170,12,4,-14,5,43,12,-21,6,48,39,944,42,41,17,12,9996,10022,19,9948,1,,,,,7,92,99,9,79,15,10
290,2008-03-26,241,27,31,50,11,0,24,90,14,25,-13,24,83,14,-43,24,90,72,1546,4,1,1,1,10003,10015,1,9994,15,,,,,4,82,99,4,48,13,18
290,2008-03-27,96,23,24,50,11,0,2,80,11,43,-35,5,98,14,-66,6,56,44,1183,17,3,2,19,10013,10054,24,9996,3,,,,,5,82,99,6,52,12,15
290,2008-03-28,186,47,49,70,15,10,1,160,20,69,25,4,105,15,2,6,8,6,604,43,39,12,21,10046,10076,9,10007,22,,,,,7,85,99,7,56,16,8
290,2008-03-29,221,56,63,90,9,30,19,170,3,88,50,6,124,15,46,6,60,47,1188,14,14,7,6,10112,10148,13,10029,1,,,,,6,67,87,3,51,16,17
290,2008-03-30,177,39,41,70,11,20,13,110,8,99,83,1,156,11,71,6,35,27,694,109,131,18,15,10064,10094,1,10047,10,,,,,8,71,99,23,38,10,10
290,2008-03-31,237,22,33,50,3,0,22,90,9,87,16,23,131,14,-20,24,49,38,1104,4,2,1,14,10162,10223,23,10081,1,,,,,5,83,98,24,65,13,16
290,2008-04-01,213,41,46,100,13,10,1,170,13,85,9,2,136,13,-28,6,39,30,944,18,30,24,15,10188,10221,1,10167,12,,,,,5,82,100,3,52,12,13
290,2008-04-02,285,54,57,80,15,40,1,140,15,82,63,22,114,15,58,24,25,19,701,13,8,4,11,10191,10212,20,10169,2,,,,,8,75,86,8,54,16,10
290,2008-04-03,322,41,43,50,1,30,19,100,12,72,58,24,92,16,55,24,4,3,581,13,4,2,3,10255,10295,23,10206,2,,,,,8,82,92,4,73,15,8
290,2008-04-04,230,25,27,40,11,10,5,70,18,78,49,5,102,18,47,6,0,0,549,2,1,1,15,10249,10292,1,10170,24,,,,,8,84,96,24,75,12,8
290,2008-04-05,348,10,26,50,16,10,8,90,16,70,9,24,103,15,-31,24,22,17,679,52,72,34,10,10087,10162,1,10045,24,,,,,7,82,98,4,48,15,9
290,2008-04-06,315,24,29,50,9,10,1,90,6,37,-33,23,85,11,-67,24,89,67,1681,4,2,1,3,10019,10039,1,10000,24,,,,,4,72,98,1,45,13,20
290,2008-04-07,29,10,21,40,18,10,6,140,19,30,-36,6,100,17,-74,6,91,68,1847,3,2,2,19,10029,10065,23,9998,1,,,,,3,71,98,22,36,14,22
290,2008-04-08,165,7,18,40,16,10,1,90,11,28,-44,5,103,14,-83,6,66,49,1441,0,0,0,1,10052,10065,1,10031,24,,,,,4,74,98,1,41,15,17
290,2008-04-09,70,14,15,30,17,0,2,70,17,55,-21,1,117,15,-57,6,88,65,1705,0,0,0,1,9998,10026,1,9982,14,,,,,3,65,95,6,35,17,22
290,2008-04-10,76,17,19,30,11,0,2,80,15,50,-24,6,121,13,-68,6,97,72,1725,0,0,0,1,10000,10005,22,9995,4,,,,,2,76,98,4,49,12,22
290,2008-04-11,63,6,22,30,6,10,13,60,7,67,31,1,111,16,1,24,23,17,997,0,0,0,1,10002,10036,24,9989,12,,,,,6,77,94,3,54,17,13
290,2008-04-12,214,48,50,80,10,20,20,140,13,86,26,24,139,15,-8,24,86,63,1646,0,0,0,1,10070,10100,23,10040,1,,,,,3,68,87,24,41,16,23
290,2008-04-13,205,19,28,50,12,10,18,80,12,77,19,1,127,12,-14,6,40,29,1126,0,0,0,1,10108,10119,21,10097,1,,,,,6,76,94,23,56,15,15
290,2008-04-14,10,22,24,40,7,0,21,90,17,62,-8,24,111,16,-51,24,12,9,742,27,6,2,10,10133,10179,23,10097,4,,,,,7,86,98,23,62,16,10
290,2008-04-15,333,17,17,50,14,0,2,100,14,34,-30,5,94,13,-65,6,38,27,1008,8,3,2,11,10208,10239,23,10180,1,1,3,83,13,5,84,99,6,56,13,12
290,2008-04-16,345,14,18,50,15,0,1,80,15,30,-44,4,96,16,-85,6,62,44,1475,0,-1,-1,17,10207,10235,1,10169,24,1,3,82,13,5,78,99,2,52,13,17
290,2008-04-17,61,25,27,50,17,0,4,100,15,54,-41,5,116,15,-80,6,115,82,2160,0,0,0,1,10105,10162,1,10064,24,0,5,82,12,4,73,99,4,38,16,28
290,2008-04-18,71,48,49,70,14,30,3,120,14,70,52,24,99,15,42,24,32,23,1015,0,0,0,1,10031,10060,1,9999,23,61,2,77,15,6,76,87,2,65,14,14
290,2008-04-19,74,49,50,70,12,30,20,130,12,77,50,1,117,14,40,6,51,36,1619,0,0,0,1,10023,10057,23,9990,4,64,4,72,14,6,72,83,1,59,14,22
290,2008-04-20,91,41,43,60,9,30,1,100,8,99,61,1,143,16,47,6,74,52,1704,0,0,0,1,10069,10077,11,10055,1,62,24,77,19,4,69,80,2,56,15,25
290,2008-04-21,73,63,64,90,10,40,1,150,13,119,58,5,171,13,48,6,122,86,2135,0,0,0,1,10056,10069,1,10038,15,64,1,83,21,,59,82,5,44,14,33
290,2008-04-22,67,51,52,80,9,10,19,140,11,115,65,4,180,17,45,24,93,65,1941,0,0,0,1,10106,10156,24,10071,1,,,,,,59,76,3,39,16,30
290,2008-04-23,127,17,27,40,1,20,4,80,12,131,47,4,201,16,5,6,97,67,1962,4,2,2,24,10177,10202,24,10157,1,,,,,,57,90,23,33,11,31
290,2008-04-24,221,28,33,60,20,20,1,130,20,126,74,23,178,13,61,24,36,25,1461,35,53,36,20,10213,10224,24,10200,18,,,,,,78,96,2,52,15,23
290,2008-04-25,275,28,33,60,10,0,22,110,12,104,38,23,165,15,3,24,96,66,1742,0,-1,-1,1,10264,10290,22,10225,1,11,22,81,17,5,78,99,24,50,15,26
290,2008-04-26,179,17,21,40,9,0,1,70,10,124,39,3,186,15,13,6,37,25,1343,0,-1,-1,11,10270,10287,1,10246,24,5,2,72,19,5,72,99,1,50,14,21
290,2008-04-27,148,28,29,50,11,20,1,90,13,164,94,5,222,15,62,6,111,76,2043,0,0,0,1,10179,10241,1,10100,24,60,2,83,18,4,51,75,4,32,15,35
290,2008-04-28,199,14,21,40,9,10,18,90,9,109,40,24,151,8,9,24,6,4,408,92,111,26,14,10066,10089,1,10054,24,1,24,83,1,6,85,99,21,53,1,6
290,2008-04-29,180,23,28,50,14,10,1,90,15,107,26,1,154,16,0,6,38,26,1427,3,2,2,10,10027,10047,1,10006,24,9,1,83,18,6,75,100,1,51,17,21
290,2008-04-30,167,37,47,70,13,20,1,130,15,134,89,5,195,12,75,6,56,38,1480,0,0,0,1,9999,10048,24,9973,12,75,2,83,8,6,58,74,24,40,12,24
290,2008-05-01,201,34,36,60,7,0,20,140,14,95,27,23,150,12,-6,24,93,62,1891,9,44,28,16,10113,10170,24,10053,1,3,24,83,17,2,75,99,22,52,13,27
290,2008-05-02,234,14,20,50,13,0,20,90,13,93,15,3,170,14,-9,6,72,48,1945,6,4,4,18,10220,10259,24,10173,1,1,20,83,15,5,81,99,1,48,16,28
290,2008-05-03,75,17,18,30,15,0,1,70,13,116,11,2,187,15,-14,6,101,67,2139,0,0,0,1,10270,10282,8,10262,1,2,1,82,18,3,67,99,1,41,15,33
290,2008-05-04,92,30,31,40,7,20,1,90,11,143,74,24,201,14,13,24,141,94,2547,0,0,0,1,10257,10265,7,10243,16,72,3,83,18,0,52,77,3,33,14,41
290,2008-05-05,81,28,29,40,10,10,4,90,16,147,22,4,207,15,-9,6,143,95,2566,0,0,0,1,10275,10287,9,10265,1,63,4,83,19,0,58,93,5,39,10,42
290,2008-05-06,63,30,31,40,10,20,4,80,10,163,94,5,223,14,66,6,139,92,2476,0,0,0,1,10262,10278,7,10243,18,64,24,83,19,1,61,84,5,42,16,42
290,2008-05-07,78,22,24,30,1,10,3,70,11,170,71,4,239,15,32,6,143,94,2548,0,0,0,1,10221,10243,1,10200,18,58,3,83,21,0,58,91,3,36,14,44
290,2008-05-08,96,24,25,40,14,10,3,80,11,179,68,4,243,15,24,6,143,93,2586,0,0,0,1,10186,10205,1,10167,18,50,3,82,16,0,54,95,4,31,16,45
290,2008-05-09,111,29,30,40,10,20,1,80,12,192,121,4,255,15,96,6,143,93,2605,0,0,0,1,10167,10176,24,10154,17,73,7,83,20,0,47,61,4,31,13,47
290,2008-05-10,93,30,31,40,12,20,5,100,12,197,131,5,262,15,104,24,145,94,2649,0,0,0,1,10189,10206,24,10177,1,80,6,83,1,0,46,63,1,27,15,48
290,2008-05-11,87,34,35,50,10,10,24,120,11,186,85,24,252,13,38,24,146,94,2625,0,0,0,1,10201,10215,8,10187,17,75,2,83,1,0,47,80,24,28,13,47
290,2008-05-12,80,22,25,40,10,10,1,100,15,188,73,2,258,14,30,6,124,80,2387,0,0,0,1,10186,10196,9,10173,17,70,1,83,14,1,49,83,1,29,11,43
290,2008-05-13,57,23,24,40,12,10,3,90,12,179,89,3,256,13,40,6,99,64,2267,0,0,0,1,10167,10183,1,10150,17,65,5,82,11,3,58,93,24,29,14,40
290,2008-05-14,60,17,22,40,18,10,23,70,17,181,102,4,254,15,77,6,115,74,2337,0,-1,-1,18,10135,10160,1,10107,24,56,4,82,15,3,62,92,4,33,14,41
290,2008-05-15,80,11,18,30,3,0,17,70,20,173,134,24,239,15,127,6,42,27,1781,48,174,103,20,10087,10110,1,10067,18,29,23,80,14,7,76,97,23,49,13,31
290,2008-05-16,32,17,19,30,9,10,2,60,24,124,92,22,156,17,61,24,4,3,549,89,87,34,10,10071,10076,20,10066,7,3,21,65,24,7,94,99,21,82,17,9
290,2008-05-17,23,30,33,50,12,20,5,90,12,103,83,24,121,12,80,24,0,0,427,96,64,17,7,10072,10102,24,10052,6,50,16,68,12,8,93,97,5,88,12,6
290,2008-05-18,360,24,25,40,8,0,24,80,11,102,25,24,151,14,-7,24,58,37,1876,5,1,1,1,10121,10145,24,10103,3,37,24,83,18,5,72,97,1,45,15,28
290,2008-05-19,3,25,25,50,17,0,1,90,17,87,0,4,145,14,-29,6,80,50,1750,0,0,0,1,10160,10182,23,10143,2,4,3,83,13,4,67,99,2,44,15,25
290,2008-05-20,42,30,31,50,18,10,1,90,12,100,0,4,168,14,-36,6,100,63,2321,0,0,0,1,10188,10196,22,10178,16,6,4,83,17,2,66,99,5,41,13,34
290,2008-05-21,67,28,29,40,12,20,2,100,11,124,57,4,187,15,43,6,106,66,2264,0,0,0,1,10182,10194,1,10171,16,70,1,82,17,2,62,86,4,39,15,35
290,2008-05-22,76,19,21,30,8,10,2,60,8,140,55,3,207,16,1,6,114,71,2319,0,0,0,1,10167,10175,1,10156,17,59,2,83,16,3,61,96,3,37,14,37
290,2008-05-23,80,21,23,30,1,10,2,80,15,147,58,2,214,12,18,6,84,52,2030,0,0,0,1,10150,10162,2,10136,17,70,2,83,16,3,61,90,22,37,11,33
290,2008-05-24,72,38,39,60,11,30,1,100,11,169,97,5,218,15,84,6,133,83,2671,0,0,0,1,10128,10140,5,10115,17,66,3,83,20,3,54,86,4,39,14,46
290,2008-05-25,68,39,40,50,1,30,13,100,10,144,111,7,184,14,111,6,12,7,1150,0,-1,-1,5,10139,10146,12,10126,1,58,24,83,1,6,76,93,24,59,1,19
290,2008-05-26,42,50,50,60,4,40,1,110,11,133,123,23,156,15,119,24,7,4,723,9,7,7,9,10130,10136,23,10124,18,50,1,65,19,8,86,94,1,78,18,11
290,2008-05-27,77,47,48,60,20,40,2,110,1,158,119,5,193,11,116,6,29,18,1545,0,-1,-1,5,10128,10148,13,10092,24,59,4,77,19,6,77,87,5,69,18,26
290,2008-05-28,100,23,28,60,1,10,15,110,1,191,152,3,256,14,144,6,28,17,1354,5,2,1,22,10113,10150,22,10074,4,17,23,72,1,7,77,99,24,53,13,24
290,2008-05-29,41,21,24,40,10,10,1,90,15,188,137,3,249,17,113,6,39,24,928,1,1,1,1,10111,10147,1,10080,17,27,3,79,16,5,81,100,4,60,16,17
290,2008-05-30,285,21,28,60,24,0,1,160,24,186,132,4,227,17,110,6,34,21,1385,20,49,36,23,10104,10141,22,10086,3,1,2,56,17,6,84,99,2,69,17,25
290,2008-05-31,289,22,26,40,14,10,2,70,1,157,116,5,189,16,98,6,18,11,1330,3,10,10,23,10145,10156,15,10130,2,12,4,58,8,7,89,99,5,79,14,22
290,2008-06-01,157,6,16,30,12,0,5,70,12,183,114,3,255,16,100,24,73,44,2104,0,0,0,1,10148,10154,7,10139,18,1,3,81,16,4,81,99,3,52,16,37
290,2008-06-02,62,23,23,40,15,10,1,80,15,226,133,3,296,14,99,6,100,61,2420,0,-1,-1,17,10115,10141,1,10084,23,11,2,80,11,3,69,99,3,43,15,46
290,2008-06-03,233,17,22,40,10,0,19,70,5,194,162,3,236,16,152,24,16,10,1177,3,25,25,1,10112,10138,23,10080,2,50,2,80,17,6,85,96,2,64,16,21
290,2008-06-04,357,20,24,40,15,10,1,70,15,179,133,3,218,16,117,6,9,5,1202,0,-1,-1,21,10152,10164,23,10135,1,10,3,75,12,7,89,99,2,76,15,21
290,2008-06-05,41,21,25,40,15,10,22,70,13,180,101,24,251,14,62,24,84,51,2349,0,-1,-1,6,10146,10159,1,10132,16,5,3,83,19,4,76,98,1,44,18,41
290,2008-06-06,79,32,33,50,10,10,1,130,10,194,107,1,250,15,75,6,134,81,2726,0,0,0,1,10132,10142,1,10119,16,65,1,82,18,3,58,93,1,40,14,49
290,2008-06-07,245,5,18,40,14,10,3,70,14,176,93,3,253,14,64,6,85,51,2109,7,1,1,15,10153,10183,24,10134,1,2,5,81,17,4,78,98,5,55,13,37
290,2008-06-08,18,15,18,40,16,0,3,80,18,194,98,4,280,15,52,24,111,67,2542,0,0,0,1,10203,10223,24,10182,1,0,2,83,20,3,68,100,5,33,17,46
290,2008-06-09,5,24,24,50,15,0,24,80,14,197,96,3,274,13,34,6,148,89,2924,0,0,0,1,10224,10231,10,10215,18,65,1,83,20,1,62,95,24,34,13,53
290,2008-06-10,293,31,34,70,17,0,1,110,16,174,81,4,257,11,33,6,122,73,2495,0,0,0,1,10202,10220,1,10190,16,25,2,82,19,2,71,98,2,50,10,43
290,2008-06-11,295,35,38,70,14,10,22,110,13,136,74,23,198,14,24,6,39,23,1389,0,-1,-1,21,10183,10194,1,10169,24,65,1,82,18,6,73,97,3,46,13,22
290,2008-06-12,283,19,25,40,13,10,11,90,12,116,57,24,160,17,-6,24,26,16,1359,21,4,2,2,10133,10163,1,10110,17,58,3,83,11,6,80,97,3,58,17,21
290,2008-06-13,276,32,35,70,15,10,1,120,11,110,50,1,164,15,-4,6,48,29,1602,7,16,7,11,10141,10155,21,10125,2,57,24,83,16,7,82,99,2,56,15,24
290,2008-06-14,227,16,20,40,13,10,1,80,14,112,63,1,169,13,13,24,20,12,1301,21,14,11,7,10137,10148,1,10122,24,49,3,80,12,7,84,98,1,61,16,20
290,2008-06-15,250,18,24,40,7,0,22,130,12,109,44,24,161,14,-12,24,36,21,1333,6,6,6,12,10098,10115,1,10085,18,3,24,83,16,6,82,99,24,56,14,20
290,2008-06-16,304,16,20,40,13,0,1,80,14,111,14,4,181,13,-29,6,97,58,2063,0,0,0,1,10109,10131,24,10096,2,1,3,83,15,4,76,99,1,47,12,31
290,2008-06-17,254,7,12,30,14,0,1,70,14,128,22,4,210,14,-19,6,127,76,2476,0,0,0,1,10137,10143,10,10129,17,16,4,83,18,2,67,99,3,32,16,39
290,2008-06-18,225,29,31,70,13,0,1,120,13,153,48,3,218,13,0,6,92,55,2410,0,0,0,1,10141,10152,11,10118,24,56,4,82,11,4,66,98,2,38,12,40
290,2008-06-19,216,39,41,80,9,0,2,140,9,156,92,22,197,8,26,24,41,24,1319,13,14,8,12,10111,10148,24,10092,8,50,21,83,19,6,76,95,22,55,8,22
290,2008-06-20,214,36,38,70,12,10,20,120,11,148,104,3,214,13,85,24,69,41,1939,4,4,4,17,10175,10191,22,10150,1,62,20,80,14,5,76,94,24,43,13,32
290,2008-06-21,199,20,23,30,1,10,20,80,9,179,109,4,234,16,89,6,69,41,2159,0,0,0,1,10192,10208,9,10159,24,61,2,83,18,7,68,93,2,44,15,38
290,2008-06-22,224,42,48,70,12,10,1,150,19,214,149,24,291,12,136,24,80,48,1986,11,87,50,14,10118,10150,1,10097,15,50,13,83,20,6,66,93,14,40,21,37
290,2008-06-23,262,36,45,70,8,10,21,130,9,149,68,24,202,14,7,24,106,63,2293,0,0,0,1,10182,10212,22,10133,1,64,5,82,17,3,70,96,23,51,12,38
290,2008-06-24,67,24,26,40,8,0,1,100,12,152,39,4,215,14,-10,6,130,77,2952,0,0,0,1,10193,10219,6,10158,24,7,3,83,17,3,62,99,3,36,15,49
290,2008-06-25,245,26,34,70,17,10,6,120,16,180,104,4,250,16,85,6,60,36,1745,0,0,0,1,10145,10181,24,10127,12,65,12,82,18,4,64,78,4,49,16,31
290,2008-06-26,231,33,36,60,10,0,22,120,12,176,112,23,234,15,88,24,105,63,2413,0,0,0,1,10184,10198,8,10155,24,64,23,76,16,5,65,94,23,41,16,42
